init github.com/carapace-sh/carapace-bin/completers/common/groupmems_completer/cmd @23 ms, 0.004 ms clock, 9736 bytes, 72 allocs
init github.com/carapace-sh/carapace-bin/completers/common/groupmod_completer/cmd @23 ms, 0.003 ms clock, 9536 bytes, 69 allocs
init github.com/carapace-sh/carapace-bin/completers/common/groups_completer/cmd @23 ms, 0.003 ms clock, 6040 bytes, 40 allocs
init github.com/carapace-sh/carapace-bin/completers/common/hexchat_completer/cmd @23 ms, 0.006 ms clock, 11824 bytes, 91 allocs
init github.com/carapace-sh/carapace-bin/completers/common/id_completer/cmd @23 ms, 0.004 ms clock, 9328 bytes, 74 allocs
init github.com/carapace-sh/carapace-bin/completers/common/inkscape_completer/cmd @23 ms, 0.018 ms clock, 29016 bytes, 205 allocs
init github.com/carapace-sh/carapace-bin/completers/common/install_completer/cmd @23 ms, 0.007 ms clock, 15624 bytes, 115 allocs
init github.com/carapace-sh/carapace-bin/completers/common/lastlog_completer/cmd @23 ms, 0.004 ms clock, 9416 bytes, 67 allocs
init github.com/carapace-sh/carapace-bin/completers/common/localectl_completer/cmd @23 ms, 0.027 ms clock, 64256 bytes, 422 allocs
init github.com/carapace-sh/carapace-bin/completers/common/lslogins_completer/cmd @23 ms, 0.009 ms clock, 17520 bytes, 138 allocs
init github.com/carapace-sh/carapace-bin/completers/common/modinfo_completer/cmd @23 ms, 0.011 ms clock, 11240 bytes, 84 allocs
init github.com/carapace-sh/carapace-bin/completers/common/modprobe_completer/cmd @23 ms, 0.009 ms clock, 16432 bytes, 125 allocs
init github.com/carapace-sh/carapace-bin/completers/common/mosh_completer/cmd @23 ms, 0.006 ms clock, 13800 bytes, 106 allocs
init github.com/carapace-sh/carapace-bin/completers/common/mousepad_completer/cmd @23 ms, 0.010 ms clock, 11560 bytes, 93 allocs
init github.com/carapace-sh/carapace-bin/completers/common/nmcli_completer/cmd @23 ms, 0.14 ms clock, 301664 bytes, 1977 allocs
init github.com/carapace-sh/carapace-bin/completers/common/ntpd_completer/cmd @23 ms, 0.012 ms clock, 23328 bytes, 150 allocs
init github.com/carapace-sh/carapace-bin/completers/common/palemoon_completer/cmd @23 ms, 0.015 ms clock, 15296 bytes, 124 allocs
init github.com/carapace-sh/carapace-bin/completers/common/passwd_completer/cmd @23 ms, 0.024 ms clock, 13840 bytes, 96 allocs
init github.com/carapace-sh/carapace-bin/completers/common/pcmanfm_completer/cmd @23 ms, 0.017 ms clock, 14560 bytes, 114 allocs
init github.com/carapace-sh/carapace-bin/completers/common/pinky_completer/cmd @23 ms, 0.006 ms clock, 9952 bytes, 79 allocs
init github.com/carapace-sh/carapace-bin/completers/common/printenv_completer/cmd @23 ms, 0.005 ms clock, 7472 bytes, 55 allocs
init github.com/carapace-sh/carapace-bin/completers/common/rmmod_completer/cmd @23 ms, 0.009 ms clock, 7920 bytes, 62 allocs
init github.com/carapace-sh/carapace-bin/completers/common/su_completer/cmd @23 ms, 0.009 ms clock, 12056 bytes, 94 allocs
init github.com/carapace-sh/carapace-bin/completers/common/sudoedit_completer/cmd @23 ms, 0.007 ms clock, 12416 bytes, 99 allocs
init github.com/carapace-sh/carapace-bin/completers/common/supervisord_completer/cmd @23 ms, 0.020 ms clock, 17424 bytes, 128 allocs
init github.com/carapace-sh/carapace-bin/completers/common/swaylock_completer/cmd @23 ms, 0.028 ms clock, 31008 bytes, 182 allocs
init github.com/carapace-sh/carapace-bin/completers/common/swaynag_completer/cmd @23 ms, 0.020 ms clock, 20544 bytes, 141 allocs
init github.com/carapace-sh/carapace-bin/completers/common/tar_completer/cmd @23 ms, 0.054 ms clock, 67392 bytes, 495 allocs
init github.com/carapace-sh/carapace-bin/completers/common/telnet_completer/cmd @23 ms, 0.014 ms clock, 14136 bytes, 101 allocs
init github.com/carapace-sh/carapace-bin/completers/common/unset-env_completer/cmd @23 ms, 0.004 ms clock, 6088 bytes, 40 allocs
init github.com/carapace-sh/carapace-bin/completers/common/useradd_completer/cmd @23 ms, 0.009 ms clock, 16872 bytes, 129 allocs
init github.com/carapace-sh/carapace-bin/completers/common/userdel_completer/cmd @23 ms, 0.010 ms clock, 9288 bytes, 67 allocs
init github.com/carapace-sh/carapace-bin/completers/common/usermod_completer/cmd @23 ms, 0.019 ms clock, 16520 bytes, 125 allocs
init github.com/carapace-sh/carapace-bin/completers/common/vhs_completer/cmd @23 ms, 0.081 ms clock, 97000 bytes, 630 allocs
init github.com/carapace-sh/carapace-bin/completers/common/viewnior_completer/cmd @23 ms, 0.007 ms clock, 9504 bytes, 70 allocs
init github.com/carapace-sh/carapace-bin/completers/common/w_completer/cmd @23 ms, 0.010 ms clock, 9776 bytes, 77 allocs
init github.com/carapace-sh/carapace-bin/completers/common/xbacklight_completer/cmd @23 ms, 0.020 ms clock, 11056 bytes, 80 allocs
init github.com/carapace-sh/carapace-bin/completers/common/http_completer/cmd @23 ms, 0.032 ms clock, 28504 bytes, 205 allocs
init github.com/carapace-sh/carapace-bin/completers/common/hurl_completer/cmd @23 ms, 0.030 ms clock, 36672 bytes, 252 allocs
init github.com/carapace-sh/carapace-bin/completers/common/xh_completer/cmd @24 ms, 0.021 ms clock, 28080 bytes, 225 allocs
init github.com/carapace-sh/carapace-bin/completers/common/age_completer/cmd @24 ms, 0.017 ms clock, 23216 bytes, 98 allocs
init github.com/carapace-sh/carapace-bin/completers/common/curl_completer/cmd @24 ms, 0.095 ms clock, 119504 bytes, 738 allocs
init github.com/carapace-sh/carapace-bin/completers/common/melt_completer/cmd @24 ms, 0.049 ms clock, 62360 bytes, 370 allocs
init github.com/carapace-sh/carapace-bin/completers/common/redis-cli_completer/cmd @24 ms, 0.021 ms clock, 32256 bytes, 228 allocs
init github.com/carapace-sh/carapace-bin/completers/common/scp_completer/cmd @24 ms, 0.023 ms clock, 25152 bytes, 140 allocs
init github.com/carapace-sh/carapace-bin/completers/common/sftp_completer/cmd @24 ms, 0.020 ms clock, 16696 bytes, 129 allocs
init github.com/carapace-sh/carapace-bin/completers/common/ssh-copy-id_completer/cmd @24 ms, 0.006 ms clock, 11152 bytes, 82 allocs
init github.com/carapace-sh/carapace-bin/completers/common/ssh-keygen_completer/cmd @24 ms, 0.030 ms clock, 32576 bytes, 191 allocs
init github.com/carapace-sh/carapace-bin/completers/common/ssh_completer/cmd @24 ms, 0.024 ms clock, 26472 bytes, 184 allocs
init github.com/carapace-sh/carapace-bin/completers/common/wget_completer/cmd @24 ms, 0.10 ms clock, 142240 bytes, 487 allocs
init github.com/carapace-sh/carapace-bin/completers/common/lsusb_completer/cmd @24 ms, 0.008 ms clock, 9264 bytes, 66 allocs
init github.com/carapace-sh/carapace-bin/completers/common/aria2c_completer/cmd @24 ms, 0.084 ms clock, 82816 bytes, 595 allocs
init github.com/carapace-sh/carapace-bin/completers/common/artisan_completer/cmd @24 ms, 4.8 ms clock, 1718240 bytes, 10416 allocs
init github.com/carapace-sh/carapace-bin/completers/common/dlv_completer/cmd @29 ms, 0.49 ms clock, 145328 bytes, 963 allocs
init github.com/carapace-sh/carapace-bin/completers/common/gdb_completer/cmd @29 ms, 0.023 ms clock, 21384 bytes, 162 allocs
init github.com/carapace-sh/carapace-bin/completers/common/htop_completer/cmd @29 ms, 0.013 ms clock, 12160 bytes, 93 allocs
init github.com/carapace-sh/carapace-bin/completers/common/kill_completer/cmd @29 ms, 0.010 ms clock, 11944 bytes, 92 allocs
init github.com/carapace-sh/carapace-bin/completers/common/killall_completer/cmd @29 ms, 0.010 ms clock, 14488 bytes, 104 allocs
init github.com/carapace-sh/carapace-bin/completers/common/lsclocks_completer/cmd @30 ms, 0.008 ms clock, 11976 bytes, 91 allocs
init github.com/carapace-sh/carapace-bin/completers/common/lsfd_completer/cmd @30 ms, 0.008 ms clock, 14488 bytes, 113 allocs
init github.com/carapace-sh/carapace-bin/completers/common/lslocks_completer/cmd @30 ms, 0.008 ms clock, 11600 bytes, 88 allocs
init github.com/carapace-sh/carapace-bin/completers/common/lsns_completer/cmd @30 ms, 0.007 ms clock, 14392 bytes, 104 allocs
init github.com/carapace-sh/carapace-bin/completers/common/pidof_completer/cmd @30 ms, 0.007 ms clock, 11064 bytes, 81 allocs
init github.com/carapace-sh/carapace-bin/completers/common/pmap_completer/cmd @30 ms, 0.007 ms clock, 11920 bytes, 93 allocs
init github.com/carapace-sh/carapace-bin/completers/common/ps_completer/cmd @30 ms, 0.023 ms clock, 34560 bytes, 209 allocs
init github.com/carapace-sh/carapace-bin/completers/common/pwdx_completer/cmd @30 ms, 0.006 ms clock, 7368 bytes, 53 allocs
init github.com/carapace-sh/carapace-bin/completers/common/top_completer/cmd @30 ms, 0.010 ms clock, 15880 bytes, 117 allocs
init github.com/carapace-sh/carapace-bin/completers/common/watchexec_completer/cmd @30 ms, 0.030 ms clock, 45920 bytes, 137 allocs
init github.com/carapace-sh/carapace-bin/completers/common/wineserver_completer/cmd @30 ms, 0.006 ms clock, 9576 bytes, 68 allocs
init github.com/carapace-sh/carapace-bin/completers/common/zathura_completer/cmd @30 ms, 0.008 ms clock, 14536 bytes, 112 allocs
init github.com/carapace-sh/carapace-bin/completers/common/coredumpctl_completer/cmd @30 ms, 0.018 ms clock, 38656 bytes, 272 allocs
init github.com/carapace-sh/carapace-bin/completers/common/date_completer/cmd @30 ms, 0.013 ms clock, 11040 bytes, 85 allocs
init github.com/carapace-sh/carapace-bin/completers/common/last_completer/cmd @30 ms, 0.012 ms clock, 15936 bytes, 134 allocs
init github.com/carapace-sh/carapace-bin/completers/common/restic_completer/cmd @30 ms, 0.22 ms clock, 469912 bytes, 2119 allocs
init github.com/carapace-sh/carapace-bin/completers/common/shutdown_completer/cmd @30 ms, 0.006 ms clock, 9536 bytes, 76 allocs
init github.com/carapace-sh/carapace-bin/completers/common/adb_completer/cmd @30 ms, 0.26 ms clock, 388112 bytes, 2545 allocs
init github.com/carapace-sh/carapace-bin/completers/common/apk_completer/cmd @30 ms, 0.25 ms clock, 327088 bytes, 2439 allocs
init github.com/carapace-sh/carapace-bin/completers/common/apt-get_completer/cmd @31 ms, 0.10 ms clock, 130968 bytes, 869 allocs
init github.com/carapace-sh/carapace-bin/completers/common/dpkg_completer/cmd @31 ms, 0.11 ms clock, 96352 bytes, 639 allocs
init github.com/carapace-sh/carapace-bin/completers/common/bloop_completer/cmd @31 ms, 0.18 ms clock, 203392 bytes, 1014 allocs
init github.com/carapace-sh/carapace-bin/completers/common/bluetoothctl_completer/cmd @31 ms, 0.22 ms clock, 178936 bytes, 1196 allocs
init github.com/carapace-sh/carapace-bin/completers/common/cargo-metadata_completer/cmd @31 ms, 0.015 ms clock, 12864 bytes, 98 allocs
init github.com/carapace-sh/carapace-bin/completers/common/cargo-rm_completer/cmd @31 ms, 0.009 ms clock, 9400 bytes, 69 allocs
init github.com/carapace-sh/carapace-bin/completers/common/cargo-upgrade_completer/cmd @31 ms, 0.016 ms clock, 10936 bytes, 83 allocs
init github.com/carapace-sh/carapace-bin/completers/common/cargo-clippy_completer/cmd @31 ms, 0.005 ms clock, 7536 bytes, 55 allocs
init github.com/carapace-sh/carapace-bin/completers/common/charm_completer/cmd @31 ms, 0.23 ms clock, 240760 bytes, 1608 allocs
init github.com/carapace-sh/carapace-bin/completers/common/chdman_completer/cmd @32 ms, 0.086 ms clock, 185288 bytes, 1367 allocs
init github.com/carapace-sh/carapace-bin/completers/common/chroma_completer/cmd @32 ms, 0.012 ms clock, 23648 bytes, 145 allocs
init github.com/carapace-sh/carapace-bin/completers/common/conda-env_completer/cmd @32 ms, 0.045 ms clock, 95336 bytes, 703 allocs
init github.com/carapace-sh/carapace-bin/completers/common/d2_completer/cmd @32 ms, 0.033 ms clock, 56896 bytes, 426 allocs
init github.com/carapace-sh/carapace-bin/completers/common/dbt_completer/cmd @32 ms, 0.48 ms clock, 396768 bytes, 2058 allocs
init github.com/carapace-sh/carapace-bin/completers/common/delta_completer/cmd @32 ms, 0.023 ms clock, 37200 bytes, 291 allocs
init github.com/carapace-sh/carapace-bin/completers/common/docker-buildx_completer/cmd @32 ms, 0.088 ms clock, 249200 bytes, 1266 allocs
init github.com/carapace-sh/carapace-bin/completers/common/docker-scan_completer/cmd @32 ms, 0.010 ms clock, 10856 bytes, 83 allocs
init github.com/carapace-sh/carapace-bin/completers/common/procs_completer/cmd @32 ms, 0.021 ms clock, 23072 bytes, 165 allocs
init github.com/carapace-sh/carapace-bin/completers/common/fastfetch_completer/cmd @32 ms, 0.003 ms clock, 5880 bytes, 38 allocs
init github.com/carapace-sh/carapace-bin/completers/common/ffmpeg_completer/cmd @32 ms, 0.002 ms clock, 5904 bytes, 38 allocs
init github.com/carapace-sh/carapace-bin/completers/common/fury_completer/cmd @32 ms, 0.069 ms clock, 166504 bytes, 1111 allocs
init github.com/carapace-sh/carapace-bin/completers/common/gh_completer/cmd/action @32 ms, 0.013 ms clock, 34704 bytes, 7 allocs
init github.com/carapace-sh/carapace-bin/completers/common/git-coauthor_completer/cmd @32 ms, 0.003 ms clock, 6960 bytes, 48 allocs
init github.com/carapace-sh/carapace-bin/completers/common/goreleaser_completer/cmd @33 ms, 0.051 ms clock, 134848 bytes, 858 allocs
init github.com/carapace-sh/carapace-bin/completers/common/helix_completer/cmd @33 ms, 0.006 ms clock, 11248 bytes, 91 allocs
init github.com/carapace-sh/carapace-bin/completers/common/traefik_completer/cmd @33 ms, 0.002 ms clock, 5936 bytes, 38 allocs
init github.com/carapace-sh/carapace-bin/completers/common/just_completer/cmd @33 ms, 0.016 ms clock, 28448 bytes, 199 allocs
init github.com/carapace-sh/carapace-bin/completers/common/kak-lsp_completer/cmd @33 ms, 0.005 ms clock, 10864 bytes, 84 allocs
init github.com/carapace-sh/carapace-bin/completers/common/kak_completer/cmd @33 ms, 0.007 ms clock, 14208 bytes, 105 allocs
init github.com/carapace-sh/carapace-bin/completers/common/kubeadm_completer/cmd @33 ms, 0.56 ms clock, 1294512 bytes, 8566 allocs
init github.com/carapace-sh/carapace-bin/completers/common/kubeseal_completer/cmd @33 ms, 0.022 ms clock, 39632 bytes, 220 allocs
init github.com/carapace-sh/carapace-bin/completers/common/make_completer/cmd @33 ms, 0.014 ms clock, 21984 bytes, 169 allocs
init github.com/carapace-sh/carapace-bin/completers/common/man_completer/cmd @33 ms, 0.011 ms clock, 24064 bytes, 168 allocs
init github.com/carapace-sh/carapace-bin/completers/common/mitmproxy_completer/cmd @33 ms, 0.022 ms clock, 43328 bytes, 217 allocs
init github.com/carapace-sh/carapace-bin/completers/common/molecule_completer/cmd @33 ms, 0.44 ms clock, 176576 bytes, 1285 allocs
init github.com/carapace-sh/carapace-bin/completers/common/mount_completer/cmd @34 ms, 0.013 ms clock, 23888 bytes, 174 allocs
init github.com/carapace-sh/carapace-bin/completers/common/umount_completer/cmd @34 ms, 0.008 ms clock, 15872 bytes, 110 allocs
init github.com/carapace-sh/carapace-bin/completers/common/mpv_completer/cmd @34 ms, 0.50 ms clock, 566480 bytes, 3609 allocs
init github.com/carapace-sh/carapace-bin/completers/common/mvn_completer/cmd @34 ms, 0.019 ms clock, 24176 bytes, 170 allocs
init github.com/carapace-sh/carapace-bin/completers/common/newrelic_completer/cmd @34 ms, 0.31 ms clock, 685032 bytes, 4356 allocs
init github.com/carapace-sh/carapace-bin/completers/common/nix-build_completer/cmd @35 ms, 0.009 ms clock, 17920 bytes, 77 allocs
init github.com/carapace-sh/carapace-bin/completers/common/nix-channel_completer/cmd @35 ms, 0.005 ms clock, 7712 bytes, 58 allocs
init github.com/carapace-sh/carapace-bin/completers/common/nix-instantiate_completer/cmd @35 ms, 0.008 ms clock, 20736 bytes, 97 allocs
init github.com/carapace-sh/carapace-bin/completers/common/nix-shell_completer/cmd @35 ms, 0.016 ms clock, 24720 bytes, 102 allocs
init github.com/carapace-sh/carapace-bin/completers/common/nix_completer/cmd @35 ms, 1.1 ms clock, 1511248 bytes, 9012 allocs
init github.com/carapace-sh/carapace-bin/completers/common/nixos-rebuild_completer/cmd @36 ms, 0.071 ms clock, 93040 bytes, 551 allocs
init github.com/carapace-sh/carapace-bin/completers/common/bun_completer/cmd @36 ms, 0.11 ms clock, 131960 bytes, 909 allocs
init github.com/carapace-sh/carapace-bin/completers/common/node_completer/cmd @36 ms, 0.059 ms clock, 65784 bytes, 486 allocs
init github.com/carapace-sh/carapace-bin/completers/common/ollama_completer/cmd @36 ms, 0.062 ms clock, 75280 bytes, 531 allocs
init github.com/carapace-sh/carapace-bin/completers/common/downgrade_completer/cmd @36 ms, 0.007 ms clock, 10992 bytes, 84 allocs
init github.com/carapace-sh/carapace-bin/completers/common/pacman-conf_completer/cmd @36 ms, 0.012 ms clock, 9240 bytes, 67 allocs
init github.com/carapace-sh/carapace-bin/completers/common/pacman-mirrors_completer/cmd @36 ms, 0.027 ms clock, 19360 bytes, 142 allocs
init github.com/carapace-sh/carapace-bin/completers/common/pandoc_completer/cmd @36 ms, 0.053 ms clock, 49000 bytes, 371 allocs
init github.com/carapace-sh/carapace-bin/completers/common/python_completer/cmd @36 ms, 0.051 ms clock, 36904 bytes, 144 allocs
init github.com/carapace-sh/carapace-bin/completers/common/rustc_completer/cmd @36 ms, 0.033 ms clock, 48528 bytes, 175 allocs
init github.com/carapace-sh/carapace-bin/completers/common/rustdoc_completer/cmd @36 ms, 0.044 ms clock, 39736 bytes, 291 allocs
init github.com/carapace-sh/carapace-bin/completers/common/saw_completer/cmd @36 ms, 0.077 ms clock, 85384 bytes, 579 allocs
init github.com/carapace-sh/carapace-bin/completers/common/supervisorctl_completer/cmd @36 ms, 0.066 ms clock, 99424 bytes, 660 allocs
init github.com/carapace-sh/carapace-bin/completers/common/wl-mirror_completer/cmd @37 ms, 0.024 ms clock, 19384 bytes, 120 allocs
init github.com/carapace-sh/carapace-bin/completers/common/journalctl_completer/cmd @37 ms, 0.034 ms clock, 51256 bytes, 261 allocs
init github.com/carapace-sh/carapace-bin/completers/common/systemctl_completer/cmd @37 ms, 0.61 ms clock, 455192 bytes, 2997 allocs
init github.com/carapace-sh/carapace-bin/completers/common/task_completer/cmd @37 ms, 0.013 ms clock, 19272 bytes, 141 allocs
init github.com/carapace-sh/carapace-bin/completers/common/terraform_completer/cmd @37 ms, 0.17 ms clock, 430192 bytes, 2410 allocs
init github.com/carapace-sh/carapace-bin/completers/common/tinygo_completer/cmd @37 ms, 0.014 ms clock, 22312 bytes, 156 allocs
init github.com/carapace-sh/carapace-bin/completers/common/tofu_completer/cmd @37 ms, 0.18 ms clock, 380448 bytes, 2402 allocs
init github.com/carapace-sh/carapace-bin/completers/common/transmission-cli_completer/cmd @38 ms, 0.025 ms clock, 22840 bytes, 172 allocs
init github.com/carapace-sh/carapace-bin/completers/common/transmission-remote_completer/cmd @38 ms, 0.11 ms clock, 125328 bytes, 729 allocs
init github.com/carapace-sh/carapace-bin/completers/common/tshark_completer/cmd @38 ms, 0.026 ms clock, 56192 bytes, 252 allocs
init github.com/carapace-sh/carapace-bin/completers/common/wireshark_completer/cmd @38 ms, 0.016 ms clock, 42240 bytes, 198 allocs
init github.com/carapace-sh/carapace-bin/completers/common/upower_completer/cmd @38 ms, 0.004 ms clock, 9160 bytes, 66 allocs
init github.com/carapace-sh/carapace-bin/completers/common/vivid_completer/cmd @38 ms, 0.016 ms clock, 35528 bytes, 248 allocs
init github.com/carapace-sh/carapace-bin/completers/common/winetricks_completer/cmd @38 ms, 0.058 ms clock, 158016 bytes, 785 allocs
init github.com/carapace-sh/carapace-bin/completers/common/xclip_completer/cmd @38 ms, 0.010 ms clock, 16360 bytes, 130 allocs
init github.com/carapace-sh/carapace-bin/completers/common/xdotool_completer/cmd @38 ms, 3.5 ms clock, 531328 bytes, 2138 allocs
init github.com/carapace-sh/carapace-bin/completers/common/youtube-dl_completer/cmd @42 ms, 0.39 ms clock, 95168 bytes, 416 allocs
init github.com/carapace-sh/carapace-bin/completers/common/yt-dlp_completer/cmd @42 ms, 0.28 ms clock, 115800 bytes, 659 allocs
init github.com/carapace-sh/carapace-bin/pkg/conditions @42 ms, 0.013 ms clock, 768 bytes, 15 allocs
init github.com/carapace-sh/carapace-bin/completers/common/ar_completer/cmd @42 ms, 0.25 ms clock, 100520 bytes, 756 allocs
init github.com/carapace-sh/carapace-bin/completers/common/brew_completer/cmd @43 ms, 2.6 ms clock, 1085536 bytes, 7371 allocs
init github.com/carapace-sh/carapace-bin/completers/common/pacman_completer/cmd @45 ms, 0.14 ms clock, 159400 bytes, 1050 allocs
init github.com/carapace-sh/carapace-bin/completers/common/yay_completer/cmd @45 ms, 0.13 ms clock, 230376 bytes, 1289 allocs
init github.com/carapace-sh/carapace-bridge/pkg/actions/bridge @46 ms, 0.005 ms clock, 984 bytes, 4 allocs
init github.com/carapace-sh/carapace-bin/completers/common/arecord_completer/cmd @46 ms, 0.005 ms clock, 6000 bytes, 40 allocs
init github.com/carapace-sh/carapace-bin/completers/common/aws_completer/cmd @46 ms, 0.002 ms clock, 5896 bytes, 38 allocs
init github.com/carapace-sh/carapace-bin/completers/common/az_completer/cmd @46 ms, 0.002 ms clock, 5960 bytes, 40 allocs
init github.com/carapace-sh/carapace-bin/completers/common/bash_completer/cmd @46 ms, 0.007 ms clock, 13232 bytes, 100 allocs
init github.com/carapace-sh/carapace-bin/completers/common/bat_completer/cmd @46 ms, 0.023 ms clock, 53368 bytes, 268 allocs
init github.com/carapace-sh/carapace-bin/completers/common/batman_completer/cmd @46 ms, 0.003 ms clock, 5968 bytes, 40 allocs
init github.com/carapace-sh/carapace-bin/completers/common/boundary_completer/cmd @46 ms, 0.007 ms clock, 6000 bytes, 40 allocs
init github.com/carapace-sh/carapace-bin/completers/common/bunx_completer/cmd @46 ms, 0.006 ms clock, 5976 bytes, 40 allocs
init github.com/carapace-sh/carapace-bin/completers/common/chromium_completer/cmd @46 ms, 0.002 ms clock, 6000 bytes, 40 allocs
init github.com/carapace-sh/carapace-bin/completers/common/code-insiders_completer/cmd @46 ms, 0.009 ms clock, 6040 bytes, 40 allocs
init github.com/carapace-sh/carapace-bin/completers/common/conda_completer/cmd @46 ms, 0.11 ms clock, 196448 bytes, 1404 allocs
init github.com/carapace-sh/carapace-bin/completers/common/direnv_completer/cmd @46 ms, 0.036 ms clock, 78064 bytes, 511 allocs
init github.com/carapace-sh/carapace-bin/completers/common/dive_completer/cmd @46 ms, 0.028 ms clock, 61152 bytes, 420 allocs
init github.com/carapace-sh/carapace-bin/completers/common/doas_completer/cmd @46 ms, 0.006 ms clock, 9176 bytes, 67 allocs
init github.com/carapace-sh/carapace-bin/completers/common/doctl_completer/cmd @46 ms, 0.006 ms clock, 5968 bytes, 40 allocs
init github.com/carapace-sh/carapace-bin/completers/common/egrep_completer/cmd @46 ms, 0.002 ms clock, 5968 bytes, 40 allocs
init github.com/carapace-sh/carapace-bin/completers/common/elvish_completer/cmd @46 ms, 0.008 ms clock, 14224 bytes, 104 allocs
init github.com/carapace-sh/carapace-bin/completers/common/exa_completer/cmd @46 ms, 0.003 ms clock, 5960 bytes, 40 allocs
init github.com/carapace-sh/carapace-bin/completers/common/fgrep_completer/cmd @46 ms, 0.002 ms clock, 5968 bytes, 40 allocs
init github.com/carapace-sh/carapace-bin/completers/common/fish_completer/cmd @46 ms, 0.010 ms clock, 14032 bytes, 114 allocs
init github.com/carapace-sh/carapace-bin/completers/common/foot_completer/cmd @46 ms, 0.012 ms clock, 16120 bytes, 125 allocs
init github.com/carapace-sh/carapace-bin/completers/common/freeze_completer/cmd @46 ms, 0.013 ms clock, 22688 bytes, 142 allocs
init github.com/carapace-sh/carapace-bin/completers/common/gcloud_completer/cmd @46 ms, 0.003 ms clock, 5904 bytes, 38 allocs
init github.com/carapace-sh/carapace-bin/completers/common/gh-copilot_completer/cmd @46 ms, 0.012 ms clock, 29248 bytes, 200 allocs
init github.com/carapace-sh/carapace-bin/completers/common/ghostty_completer/cmd @46 ms, 0.11 ms clock, 204152 bytes, 1091 allocs
init github.com/carapace-sh/carapace-bin/completers/common/gm_completer/cmd @46 ms, 0.83 ms clock, 2211768 bytes, 4506 allocs
init github.com/carapace-sh/carapace-bin/completers/common/gum_completer/cmd @47 ms, 0.70 ms clock, 569576 bytes, 3192 allocs
init github.com/carapace-sh/carapace-bin/completers/common/https_completer/cmd @48 ms, 0.006 ms clock, 5968 bytes, 40 allocs
init github.com/carapace-sh/carapace-bin/completers/common/hx_completer/cmd @48 ms, 0.008 ms clock, 5960 bytes, 40 allocs
init github.com/carapace-sh/carapace-bin/completers/common/inshellisense_completer/cmd @48 ms, 0.039 ms clock, 58112 bytes, 400 allocs
init github.com/carapace-sh/carapace-bin/completers/common/kitten_completer/cmd @48 ms, 0.003 ms clock, 5968 bytes, 40 allocs
init github.com/carapace-sh/carapace-bin/completers/common/kitty_completer/cmd @48 ms, 0.002 ms clock, 5968 bytes, 40 allocs
init github.com/carapace-sh/carapace-bin/completers/common/lastb_completer/cmd @48 ms, 0.003 ms clock, 5968 bytes, 40 allocs
init github.com/carapace-sh/carapace-bin/completers/common/lzcat_completer/cmd @48 ms, 0.003 ms clock, 5968 bytes, 40 allocs
init github.com/carapace-sh/carapace-bin/completers/common/lzma_completer/cmd @48 ms, 0.002 ms clock, 5960 bytes, 40 allocs
init github.com/carapace-sh/carapace-bin/completers/common/mix_completer/cmd @48 ms, 0.007 ms clock, 13592 bytes, 103 allocs
init github.com/carapace-sh/carapace-bin/completers/common/nc_completer/cmd @48 ms, 0.003 ms clock, 5960 bytes, 40 allocs
init github.com/carapace-sh/carapace-bin/completers/common/nomad_completer/cmd @48 ms, 0.004 ms clock, 5968 bytes, 40 allocs
init github.com/carapace-sh/carapace-bin/completers/common/nu_completer/cmd @48 ms, 0.013 ms clock, 17336 bytes, 138 allocs
init github.com/carapace-sh/carapace-bin/completers/common/openssl_completer/cmd @48 ms, 1.2 ms clock, 1973856 bytes, 11040 allocs
init github.com/carapace-sh/carapace-bin/completers/common/paru_completer/cmd @49 ms, 0.38 ms clock, 480304 bytes, 3532 allocs
init github.com/carapace-sh/carapace-bin/completers/common/pass_completer/cmd @50 ms, 0.14 ms clock, 139728 bytes, 970 allocs
init github.com/carapace-sh/carapace-bin/completers/common/php_completer/cmd @50 ms, 0.016 ms clock, 17208 bytes, 137 allocs
init github.com/carapace-sh/carapace-bin/completers/common/podman_completer/cmd @50 ms, 0.008 ms clock, 5968 bytes, 40 allocs
init github.com/carapace-sh/carapace-bin/completers/common/poweroff_completer/cmd @50 ms, 0.003 ms clock, 6000 bytes, 40 allocs
init github.com/carapace-sh/carapace-bin/completers/common/prettybat_completer/cmd @50 ms, 0.004 ms clock, 6016 bytes, 40 allocs
init github.com/carapace-sh/carapace-bin/completers/common/ramalama_completer/cmd @50 ms, 0.003 ms clock, 6000 bytes, 40 allocs
init github.com/carapace-sh/carapace-bin/completers/common/reboot_completer/cmd @50 ms, 0.003 ms clock, 5968 bytes, 40 allocs
init github.com/carapace-sh/carapace-bin/completers/common/sudo_completer/cmd @50 ms, 0.017 ms clock, 16664 bytes, 131 allocs
init github.com/carapace-sh/carapace-bin/completers/common/systemd-analyze_completer/cmd @50 ms, 0.16 ms clock, 219712 bytes, 1442 allocs
init github.com/carapace-sh/carapace-bin/completers/common/templ_completer/cmd @50 ms, 0.036 ms clock, 44712 bytes, 321 allocs
init github.com/carapace-sh/carapace-bin/completers/common/terragrunt_completer/cmd @50 ms, 0.036 ms clock, 47600 bytes, 302 allocs
init github.com/carapace-sh/carapace-bin/completers/common/timeout_completer/cmd @50 ms, 0.008 ms clock, 9808 bytes, 73 allocs
init github.com/carapace-sh/carapace-bin/completers/common/tldr_completer/tealdeer/cmd @50 ms, 0.016 ms clock, 21536 bytes, 105 allocs
